GRAPH,STARTING_NODE,ENDING_NODE,CLASS,DOCCOUNT
Verizon Communications Inc,Verizon Communications Inc,Ana,Criminal,160348410
Verizon Communications Inc,Verizon Communications Inc,Indiana University,Criminal,231054915
Verizon Communications Inc,Verizon Communications Inc,The Robert Wood Johnson Foundation,Criminal,36751890
Verizon Communications Inc,Verizon Communications Inc,Commercehub Inc,Legal,4497756
Verizon Communications Inc,Verizon Communications Inc,Dairy Management Inc,Named,128441
Verizon Communications Inc,Verizon Communications Inc,Pbf Holding Co Llc,Named,7437630
Verizon Communications Inc,Verizon Communications Inc,Tractor Supply Co,Basel,135436995
Verizon Communications Inc,Verizon Communications Inc,Gilead Sciences Sas,Legal,30537396
Verizon Communications Inc,Verizon Communications Inc,Sbs Srl,Investigation,45103962
Verizon Communications Inc,Verizon Communications Inc,Red Hat Inc,Government,5586786
Verizon Communications Inc,Verizon Communications Inc,Lineage Logistics Llc,Labor,258774
Verizon Communications Inc,Verizon Communications Inc,Jewel Osco Inc,Meeting,4548
Verizon Communications Inc,Verizon Communications Inc,Sparks,Corporate,263635008
Verizon Communications Inc,Verizon Communications Inc,Apco Worldwide Llc,HumanResources,335100
Verizon Communications Inc,Verizon Communications Inc,Massmutual,HumanResources,4527201
Verizon Communications Inc,Verizon Communications Inc,The Toronto-Dominion Bank,Cyber,757206144
Verizon Communications Inc,Verizon Communications Inc,Park Intermediate Holdings Llc,Cyber,1203552
Verizon Communications Inc,Verizon Communications Inc,Beam Therapeutics Inc,Cyber,49474584
Verizon Communications Inc,Verizon Communications Inc,Vulcan Minerals Inc,Criminal,118303215
Verizon Communications Inc,Verizon Communications Inc,General Motors Limited,Criminal,4974889035
Verizon Communications Inc,Verizon Communications Inc,Inseego Corp,Criminal,159100395
Verizon Communications Inc,Verizon Communications Inc,Graftech Finance Inc,Legal,473448
Verizon Communications Inc,Verizon Communications Inc,National Express Group Plc / Adr,Named,1356098
Verizon Communications Inc,Verizon Communications Inc,Energy Bbdo Inc,Corporate,1991748
Verizon Communications Inc,Verizon Communications Inc,Suncor Energy Inc,Named,27378842
Verizon Communications Inc,Verizon Communications Inc,Honeywell Ltd,Legal,56083861
Verizon Communications Inc,Verizon Communications Inc,Siyata Mobile Inc,Legal,13355179
Verizon Communications Inc,Verizon Communications Inc,Tencent Holdings Ltd,Legal,230588903
Verizon Communications Inc,Verizon Communications Inc,Gsdandm,Investigation,319347
Verizon Communications Inc,Verizon Communications Inc,Assuredpartners Inc,Investigation,709660
Verizon Communications Inc,Verizon Communications Inc,American Medical Association,Investigation,21811907
Verizon Communications Inc,Verizon Communications Inc,Iw Group Inc,Investigation,86173
Verizon Communications Inc,Verizon Communications Inc,World Economic Forum Llc,Investigation,49919512
Verizon Communications Inc,Verizon Communications Inc,Teledyne Technologies Inc,NaturalDisaster,2130220
Verizon Communications Inc,Verizon Communications Inc,Medical Informatics Corp,Government,12132
Verizon Communications Inc,Verizon Communications Inc,Biomarin Pharmaceutical Inc,Government,2365740
Verizon Communications Inc,Verizon Communications Inc,The Toronto-Dominion Bank,Government,11873184
Verizon Communications Inc,Verizon Communications Inc,Federal National Mortgage Association,Government,7674164
Verizon Communications Inc,Verizon Communications Inc,Capex Spa,Government,1458536
Verizon Communications Inc,Verizon Communications Inc,Colorado Hospital Association,Labor,26196
Verizon Communications Inc,Verizon Communications Inc,Jab Holdings Ii Bv,Meeting,288
Verizon Communications Inc,Verizon Communications Inc,Masco Corporation Limited,Meeting,35688
Verizon Communications Inc,Verizon Communications Inc,Frontier Communications Corp,Meeting,21984
Verizon Communications Inc,Verizon Communications Inc,Ppg Industries Inc,Meeting,66420
Verizon Communications Inc,Verizon Communications Inc,Dallas Morning News Inc (The),Terrorism,558085
Verizon Communications Inc,Verizon Communications Inc,Dana Inc,Terrorism,667478
Verizon Communications Inc,Verizon Communications Inc,Teleflex Inc,Terrorism,672065
Verizon Communications Inc,Verizon Communications Inc,Exxon Mobil Corp,Terrorism,8004732
Verizon Communications Inc,Verizon Communications Inc,Northwestern Mutual,Terrorism,323175
Verizon Communications Inc,Verizon Communications Inc,Blackbaud Inc,Cyber,124997472
Verizon Communications Inc,Verizon Communications Inc,Dunkin Donuts Llc,Named,4334137
Verizon Communications Inc,Verizon Communications Inc,Time Warner Limited,Named,15269544
Verizon Communications Inc,Verizon Communications Inc,Outfront Media Inc,Contract,7137000
Verizon Communications Inc,Verizon Communications Inc,Standard Limited,Investigation,19723479
Verizon Communications Inc,Verizon Communications Inc,Outfront Media Capital Corporation,NaturalDisaster,6880
Verizon Communications Inc,Verizon Communications Inc,Td Ameritrade Holding Corp,Labor,641094
Verizon Communications Inc,Verizon Communications Inc,Electronic Arts Inc,Meeting,115068
Verizon Communications Inc,Verizon Communications Inc,Petsmart Inc,Terrorism,361539
Verizon Communications Inc,Verizon Communications Inc,Vuzix Corp,Government,1528632
Verizon Communications Inc,Verizon Communications Inc,Cisco Webex Llc,Legal,14617707
Verizon Communications Inc,Verizon Communications Inc,Hershey Co,Legal,180087783
Verizon Communications Inc,Verizon Communications Inc,Manchester United Ltd,Contract,666945000
Verizon Communications Inc,Verizon Communications Inc,Volkswagen Ag,Contract,271048500
Verizon Communications Inc,Verizon Communications Inc,University Of California San Diego,Investigation,6903978
Verizon Communications Inc,Verizon Communications Inc,Department Of Commerce,NaturalDisaster,5833380
Verizon Communications Inc,Verizon Communications Inc,Hsbc Holdings Plc,NaturalDisaster,42471960
Verizon Communications Inc,Verizon Communications Inc,Fidelity Investments Inc,NaturalDisaster,2877560
Verizon Communications Inc,Verizon Communications Inc,Clearwater Paper Corp,NaturalDisaster,847960
Verizon Communications Inc,Verizon Communications Inc,Safeway Inc,Government,1286666
Verizon Communications Inc,Verizon Communications Inc,Gro Intelligence Inc,Disruption,1015434
Verizon Communications Inc,Verizon Communications Inc,Muscular Dystrophy Association Inc,Corporate,57398556
Verizon Communications Inc,Verizon Communications Inc,Consumer Technology Association,HumanResources,4852248
Verizon Communications Inc,Verizon Communications Inc,Calpine Corp,HumanResources,2784681
Verizon Communications Inc,Verizon Communications Inc,Costco Wholesale Corp /New,Corporate,1087403874
Verizon Communications Inc,Verizon Communications Inc,Medical Properties Trust Inc,HumanResources,8819832
Verizon Communications Inc,Verizon Communications Inc,Blue Racer Finance Corp,HumanResources,23457
Verizon Communications Inc,Verizon Communications Inc,Capex Spa,Legal,42689228
Verizon Communications Inc,Verizon Communications Inc,Time Warner Limited,Legal,100844424
Verizon Communications Inc,Verizon Communications Inc,Ppd Development Lp,Criminal,258210
Verizon Communications Inc,Verizon Communications Inc,Ametek Inc,Criminal,124629360
Verizon Communications Inc,Verizon Communications Inc,Finco I Llc,Investigation,10138
Verizon Communications Inc,Verizon Communications Inc,Ingersoll Rand Co Ltd,Investigation,15044792
Verizon Communications Inc,Verizon Communications Inc,Costco Wholesale Corp /New,Named,35876857
Verizon Communications Inc,Verizon Communications Inc,Chubb Limited,Legal,106959794
Verizon Communications Inc,Verizon Communications Inc,Synchrony Financial,Contract,15484500
Verizon Communications Inc,Verizon Communications Inc,Experian Plc,Contract,18081000
Verizon Communications Inc,Verizon Communications Inc,Nextera Energy,NaturalDisaster,8289540
Verizon Communications Inc,Verizon Communications Inc,Bg Foods Inc,NaturalDisaster,512560
Verizon Communications Inc,Verizon Communications Inc,Cystic Fibrosis Foundation,Labor,132396
Verizon Communications Inc,Verizon Communications Inc,Cdw Corp,Basel,39594339
Verizon Communications Inc,Verizon Communications Inc,Moodys Investors Service Inc,Disruption,29423409
Verizon Communications Inc,Verizon Communications Inc,Southwestern Energy Co,HumanResources,8310480
Verizon Communications Inc,Verizon Communications Inc,Boston Scientific Corp,HumanResources,38844792
Verizon Communications Inc,Verizon Communications Inc,Patrick Industries Inc,Corporate,120862890
Verizon Communications Inc,Verizon Communications Inc,Mec Spa,Criminal,146146860
Verizon Communications Inc,Verizon Communications Inc,New Enterprise Stone And Lime Co Inc,Criminal,3184590
Verizon Communications Inc,Verizon Communications Inc,New York University,Investigation,35072411
Verizon Communications Inc,Verizon Communications Inc,Wells Fargo Bank National Association,Investigation,223223553
Verizon Communications Inc,Verizon Communications Inc,Corning Inc /Ny,Investigation,20929901
Verizon Communications Inc,Verizon Communications Inc,Wyndham Worldwide Corp,Investigation,8526058
Verizon Communications Inc,Verizon Communications Inc,Bwx Technologies Inc,Investigation,8014089
Verizon Communications Inc,Verizon Communications Inc,Mpt Finance Corporation,Investigation,96311
Verizon Communications Inc,Verizon Communications Inc,Dow Jones And Co Inc,Investigation,5971282
Verizon Communications Inc,Verizon Communications Inc,H And M Srl,Named,9961645
Verizon Communications Inc,Verizon Communications Inc,Hartford Financial Services Group Inc/De,Named,5134653
Verizon Communications Inc,Verizon Communications Inc,General Electric Company,Named,218349700
Verizon Communications Inc,Verizon Communications Inc,Rite Aid Corp,Named,25410409
Verizon Communications Inc,Verizon Communications Inc,Homeserve,Legal,20594988
Verizon Communications Inc,Verizon Communications Inc,Gro Intelligence Inc,Legal,828534
Verizon Communications Inc,Verizon Communications Inc,Match Group Inc,Cyber,207483768
Verizon Communications Inc,Verizon Communications Inc,Prime Finance Inc,Contract,117000
Verizon Communications Inc,Verizon Communications Inc,Winners Circle Lp,Contract,27000
Verizon Communications Inc,Verizon Communications Inc,Campbell Ewald Co,Contract,108000
Verizon Communications Inc,Verizon Communications Inc,E Merck Kg,Contract,49500
Verizon Communications Inc,Verizon Communications Inc,Teleflex Inc,NaturalDisaster,4158100
Verizon Communications Inc,Verizon Communications Inc,Verscend Escrow Corp,NaturalDisaster,8600
Verizon Communications Inc,Verizon Communications Inc,Pga Srl,NaturalDisaster,15037960
Verizon Communications Inc,Verizon Communications Inc,Infineon Technologie,NaturalDisaster,5471320
Verizon Communications Inc,Verizon Communications Inc,Nemours,Government,1025828
Verizon Communications Inc,Verizon Communications Inc,Gfl Environmental Inc,Government,1276556
Verizon Communications Inc,Verizon Communications Inc,Connectria,Labor,30444
Verizon Communications Inc,Verizon Communications Inc,Hearst Magazines Inc,Labor,81420
Verizon Communications Inc,Verizon Communications Inc,Petroquest Energy,Labor,1338474
Verizon Communications Inc,Verizon Communications Inc,Sinclair Television Group Inc,Labor,15930
Verizon Communications Inc,Verizon Communications Inc,Eqt Corp,Meeting,98376
Verizon Communications Inc,Verizon Communications Inc,Mgm Growth Properties Operating Partnership Lp,Meeting,636
Verizon Communications Inc,Verizon Communications Inc,Covanta Holding Corp,Meeting,14400
Verizon Communications Inc,Verizon Communications Inc,Dch Health System,Meeting,1128
Verizon Communications Inc,Verizon Communications Inc,Magellan Health Inc,Meeting,21048
Verizon Communications Inc,Verizon Communications Inc,Direct Line Group Limited,Meeting,2016
Verizon Communications Inc,Verizon Communications Inc,Goldman Sachs International,Meeting,13056
Verizon Communications Inc,Verizon Communications Inc,Whole Foods Inc,Terrorism,805227
Verizon Communications Inc,Verizon Communications Inc,Healthsouth Corporation,Terrorism,335407
Verizon Communications Inc,Verizon Communications Inc,Carrier Global Corporation,Terrorism,371825
Verizon Communications Inc,Verizon Communications Inc,Hawaiian Airlines Inc,Terrorism,364736
Verizon Communications Inc,Verizon Communications Inc,Quicken Loans Inc,Terrorism,314974
Verizon Communications Inc,Verizon Communications Inc,New Street Research Llc,Terrorism,60465
Verizon Communications Inc,Verizon Communications Inc,Cp Lotus Corp,Terrorism,178337
Verizon Communications Inc,Verizon Communications Inc,Foot Locker Inc,Cyber,215779680
Verizon Communications Inc,Verizon Communications Inc,Marathon Petroleum Corp,Criminal,392651340
Verizon Communications Inc,Verizon Communications Inc,Qorvo Inc,Investigation,21477353
Verizon Communications Inc,Verizon Communications Inc,Panda Express  Inc,Cyber,17322552
Verizon Communications Inc,Verizon Communications Inc,National Institute Of Standards And Technology,Contract,1017000
Verizon Communications Inc,Verizon Communications Inc,Cystic Fibrosis Foundation,NaturalDisaster,321640
Verizon Communications Inc,Verizon Communications Inc,Discover Financial Services,NaturalDisaster,3520840
Verizon Communications Inc,Verizon Communications Inc,Ensign Drilling Inc,Government,2022
Verizon Communications Inc,Verizon Communications Inc,Korean Air,Government,543244
Verizon Communications Inc,Verizon Communications Inc,Discover Financial Services,Government,2759356
Verizon Communications Inc,Verizon Communications Inc,Watco Cos Inc,Meeting,60
